stop_id,stop_name,stop_lat,stop_lon
44868,Punto Fine  Linea Tariffaria 999, 45.993960, 10.973350
44869,S.Cristoforo (Darsene), 46.039050, 11.237520
44870,Lenzima Via Della Vittoria., 45.877550, 10.991210
44871,Lenzima Via Della Vittoria, 45.877050, 10.991950
44872,Susa' (Via Dei Ciliegi), 46.047820, 11.218750
44873,S.Vito Di Pergine, 46.035130, 11.220250
44874,Ora - Zona Ind. Nord, 46.373110, 11.316600
44875,Nomi (Sp 90 Tre.Cur.T.), 45.935950, 11.088300
44876,Borgo V (Bar Vulcano), 46.051670, 11.456920
44877,Ronchi (Bezzeli), 46.062020, 11.430470
44878,Ronchi (Bv Barufoli-Trentini), 46.068770, 11.440890
44879,Ronchi (Cola), 46.061670, 11.429050
44880,Ronchi (Facchini), 46.067850, 11.439300
44881,Ronchi (Pra'), 46.062650, 11.434130
44882,Ronchi (Rampelotti), 46.066520, 11.436460
44883,Ronchi (Stanghelini), 46.064650, 11.433120
44884,Ronchi (Trozzo), 46.068690, 11.435790
44885,Ronchi (Valle), 46.065790, 11.437220
44886,Ronchi (Visentini), 46.066370, 11.442550
44887,Ronchi (Grilli - Bienati), 46.068210, 11.425860
44888,Ronchi (Ganarini), 46.072370, 11.428170
44889,Ronchi (Maso Gasperi), 46.069360, 11.426070
44890,Madice (Loc. Maton Civ. 1), 46.020890, 10.826250
44891,Breguzzo (Loc. Fass Civ. 210), 46.011870, 10.702430
44892,Brusago (Via D.Alighieri 12), 46.178440, 11.324650
44893,Cembra - Polo Scolastico, 46.172880, 11.223440
44894,Vigo Di Ton - Loc.Nosino, 46.275360, 11.091210
44895,Piazza Cappuccini, 46.073060, 11.128440
44896,Avancini  Argentario, 46.071410, 11.130830
44897,Collina  "Ospedalino", 46.069870, 11.131240
44898,Giardini  Collina, 46.068120, 11.129670
44899,Saluga  "Port'Aquila", 46.070030, 11.128350
44900,Ponte Rupe -P.Zzale Zadra, 46.195200, 11.102190
44901,Trento-Via Galassa, 46.039520, 11.144020
44902,Canova Di Gardolo Civ. 46, 46.099700, 11.107590
44903,Canova-Via Paludi. Civ.49, 46.101220, 11.108450
44904,Gardolo (Supermercato Poli), 46.105500, 11.107690
44905,Gardolo-V.Aereoporto C. Riposo, 46.107370, 11.101180
44906,Canova-Via Aichner, 46.101890, 11.103450
44907,Gardolo-Via Paludi. Civ.11, 46.103580, 11.107420
44908,Spini  - Ex Tramontin, 46.125230, 11.106540
44909,Spini - Ditta Garbari, 46.119090, 11.105290
44910,Spini Holler Porfidi, 46.118650, 11.104840
44911,Spini V.Pont Dei Vodi Scolast., 46.122050, 11.091860
44912,Lamar Di Gardolo (Caminetti), 46.130810, 11.110110
44913,Lamar Di Gardolo (Ss.12), 46.121480, 11.106400
44914,Pressano, 46.153450, 11.106750
44915,Pressano Via Claudia Augusta, 46.157350, 11.107690
44916,Pressano(Maso Rover Bivio), 46.161220, 11.109340
44917,Pressano (Sud), 46.150750, 11.104510
44918,Sottopasso Maso Calianer, 46.162280, 11.110300
44919,Nave S.Felice (T.Pilati), 46.170400, 11.118100
44920,S. Michele A/Adige Az.Campese, 46.199730, 11.135830
44921,S.Michele Aadige Alb.Da Silvio, 46.205800, 11.142440
44922,S. Michele A/Adige Officina, 46.191900, 11.130740
44923,S. Michele A/Adige Via Roma, 46.199240, 11.136800
44924,Lavis (Piazza Mercato), 46.137940, 11.114460
44925,Valle Fornace Bv. Fornace, 46.118050, 11.216500
44926,Terlago Scuole  Elementari, 46.096030, 11.045260
44927,Fraveggio Bivio Loc.Castin, 46.077920, 10.994290
44928,Fraveggio, 46.079650, 10.992630
44929,Santa Croce Sp 5, 46.024770, 10.836430
44930,Rovereto Scuola Ex Edili, 45.879900, 11.035300
44931,Mori Loc. San Marco, 45.844710, 10.986710
44932,Mori Z.Artig-V.Matteotti Ii, 45.847920, 10.984700
44933,Mori-Sc.Elementare, 45.852610, 10.973170
44934,Mori Oratorio - V.C.Battisti, 45.850640, 10.978050
44935,Mori Z.Artigianale- V.Lomba, 45.848970, 10.985630
44936,Mori Z.Artigianale-V.Matteotti, 45.847860, 10.987610
44937,Molina Di Mori Ceram. Sartori, 45.856360, 10.989330
44938,Marco Via Alla Ghiffa, 45.840130, 11.009520
44939,Marco Via Pinera, 45.847820, 11.011720
44940,Serravalle Via C. Zugna, 45.808710, 11.017880
44941,Serravalle Via C.Zugna.1, 45.810080, 11.016280
44942,Avio (Loc.Dazio- Capitello), 45.709610, 10.925380
44943,Mama D'Avio Sp 90 Km 0.2, 45.703140, 10.920460
44944,Mama D'Avio Sp 90 Km 0.8, 45.707000, 10.923950
44945,Borghetto Scolastica, 45.689920, 10.920420
44946,Borghetto-Paf, 45.689930, 10.920410
44947,Masi D'Avio Maso Roveri, 45.726170, 10.945890
44948,Masi D'Avio Ss.12 Km 330.2, 45.716650, 10.939380
44949,Vo' Sx Bivio Sud Ss12, 45.732090, 10.954540
44950,Mori (Stazione F.S.) Scolast., 45.862380, 11.000440
44951,Asiago - Via Banala, 46.049540, 11.137260
44952,S.Rocco Capolinea Urbano, 46.036350, 11.146140
44953,S.Rocco Bivio, 46.067310, 11.164630
44954,Villazzano P.Zza Nicolini, 46.048970, 11.145960
44955,Villazzano (V.Tambosi), 46.043830, 11.140570
44956,Gabbiolo Scuole Medie, 46.053040, 11.150050
44957,Povo, 46.065970, 11.154520
44958,Trento - Borino, 46.067350, 11.165020
44959,Trento - Borino Scolastica, 46.069880, 11.162970
44960,Povo Centro Civico, 46.063850, 11.151980
44961,Povo Via Mesiano, 46.064930, 11.141670
44962,Oltrecastello, 46.072800, 11.161940
44963,Povo Polo Sociale, 46.065520, 11.158140
44964,Povo Via Salè, 46.062010, 11.151700
44965,Povo Sprè Pinara, 46.067240, 11.160790
44966,Celva, 46.070690, 11.176340
44967,Cimirlo, 46.067600, 11.184670
44968,Cimirlo Via Eremo Ii, 46.068200, 11.178710
44969,Cimirlo Via Eremo 10/18, 46.067910, 11.175650
44970,Baselga Di Pine' Bivio Ricaldo, 46.134800, 11.248290
44971,Ricaldo Scolastica, 46.134900, 11.248270
44972,Via Paludi (Parcheggio), 46.054070, 11.236680
44973,Pergine (Piazza San Rocco), 46.058200, 11.238740
44974,Costasavina Capitello, 46.061040, 11.224390
44975,Caldonazzo V.Brenta P.Livello, 45.998320, 11.267640
44976,Brenta Bivio Incr. Valsugana, 46.004940, 11.272010
44977,Borgo (Via Bonomo), 46.056290, 11.470970
44978,Borgo (Via Segantini), 46.056440, 11.469680
44979,Borgo-Sc.Medie, 46.052150, 11.456250
44980,Borgo V. Per Telve, 46.059820, 11.471140
44981,Olle Caseificio, 46.041200, 11.465050
44982,Olle (Via Per Olle Civ. 42), 46.048070, 11.458880
44983,Grigno - Scuole Elementari, 46.015130, 11.634700
44984,Telve Scuole Medie, 46.070670, 11.478140
44985,Castello-Sc.Medie, 46.065970, 11.634190
44986,Mezzocorona Via B. Nuovo-Asilo, 46.218060, 11.131900
44987,Mezzocorona (Via Canè), 46.211120, 11.129140
44988,Mezzocorona Case Ferrovieri, 46.208860, 11.130510
44989,Mezzocorona Corso Libertà, 46.213050, 11.123500
44990,Mezzocorona (Via Egheti. 40), 46.212390, 11.129060
44991,Mezzocorona (Via Egheti.19), 46.215690, 11.130710
44992,Mezzocorona (Via S.Marco. 56), 46.217430, 11.132150
44993,Mezzocorona - Macello, 46.208600, 11.134890
44994,Mezzocorona (Via S.Antonio), 46.209860, 11.122130
44995,Vervo' - Scuola Materna, 46.307440, 11.121370
44996,Campo Tassullo, 46.331150, 11.052550
44997,Revo' Scuola Media, 46.394510, 11.055370
44998,Vezzano - Scuola Elementare, 46.079150, 10.998550
44999,Pergine Vals.-Sc.Garbari, 46.066240, 11.229900
45000,Argentario, 46.073060, 11.128440
45001,Cembra (Loc. Predole 23/2), 46.169140, 11.209910
45002,Livo (Sp 6 Al Km 6), 46.432690, 11.018990
45003,Folgaria (Via Filzi 41), 45.911200, 11.180970
45004,Porte Di  Trambileno, 45.883420, 11.052380
45005,Villazzano Fs(P/Golfi Urbani), 46.044740, 11.139680
45006,Cagno' (Terrazza Dei Sapori), 46.393640, 11.034110
45007,Brez Via 4 Novembre 15, 46.429390, 11.102770
45008,Mezzolombardo V.Trento 81k, 46.204320, 11.097310
45009,Canova Capolinea Urbano, 46.099160, 11.109300
45010,Condino (Loc. Mon), 45.865400, 10.578100
45011,Pergine(V.Marconi C.Riposo), 46.064760, 11.242560
45012,Pergine (V.Marconi  Itea), 46.066190, 11.246510
45013,Pergine (V.Marconi Itea), 46.066190, 11.246510
45014,Trento - Bellevue, 46.053200, 11.136430
45015,Cernidor Fermata Urbana, 46.049540, 11.137260
45016,Povo Fac.Ingegneria Mesiano, 46.067220, 11.139480
45017,Povo Valoni, 46.065690, 11.146410
45018,Terlago Via Per Vezzano 9, 46.099420, 11.032590
45019,Passo Cereda  Ss 347 Km7.2, 46.191920, 11.896840
45020,S.Giacomo Di Caldes, 46.379600, 10.962690
45021,Rovereto - Ist. Veronesi, 45.891270, 11.034310
45022,Santa Croce (Parco Giochi), 46.024490, 10.839040
45023,Duvredo (Difr. Parcheggio), 46.031290, 10.838970
45024,Calieri, 45.742240, 11.057540
45025,Ala (Via Perlè), 45.758750, 11.006890
45026,Brancolino Chiesa, 45.901180, 11.020930
45027,Brancolino Piazza, 45.902240, 11.020270
45028,Ala Fs Via Malfatti Scolastica, 45.759370, 10.998330
45029,Grigno-Scuole Medie, 46.015450, 11.631000
45030,Tezze S.Giorgio, 45.985180, 11.675550
45031,Martincelli Scolastica, 45.976070, 11.680300
45032,Pianello Di Sotto, 45.968610, 11.681310
45033,Cavedine - Scuole, 45.994050, 10.971350
45034,Brenta Bivio Incr. Valsugana, 46.004940, 11.272010
45035,Mezzocorona Via Rovereto, 46.211510, 11.124530
45036,Tuenno (Scuola Media), 46.327150, 11.022780
45037,Segno(V.Nazionaletrentingrana), 46.299060, 11.069580
45038,Tassullo (Scuola Materna), 46.334830, 11.051870
45039,Pavillo (Via Delle Bascere), 46.329170, 11.042750
45040,Cles(V.Delle Scuole)-Sc.Medie, 46.365120, 11.029330
45041,Tezze Di Grigno-Sc.Elementare, 45.991420, 11.671170
45042,Gresta Centro, 46.210750, 11.290390
45043,Gaggio Centro, 46.205340, 11.288970
45044,S. Lucia (Cimitero), 45.914970, 11.025700
45045,Gionzeri Case, 46.056810, 11.407710
45046,Sasso Bivio, 46.061230, 11.424220
45047,Stabilimento Whirlpool., 46.118240, 11.096900
45048,Ronchi (Canai), 46.072650, 11.438720
45050,Brione  Campeggio, 45.881500, 10.861880
45051,Riva Del G. V.Le D.Alighieri, 45.886240, 10.844510
45052,Riva V.Rovereto Dif. Coop, 45.881600, 10.854450
45053,Riva V.Rovereto/Pascoli, 45.885000, 10.849020
45054,Ronchi Loc. Ferri, 45.740030, 11.061790
45055,Ala Via Fornace, 45.757740, 11.011780
45056,Arco Via Mantova Dif. Cimitero, 45.911720, 10.881400
45057,Riva Del G. (V.Le D.Alighieri), 45.886200, 10.844340
45058,Brione Campeggio, 45.881500, 10.861880
45059,Riva Del G. (Piazza Catena), 45.883600, 10.838830
45060,Riva Del G.(V.Le Canella 14/B), 45.888600, 10.840400
45061,Riva Del G. Viale Canella 14/B, 45.888600, 10.840400
45062,Riva Del G. Piazza Catena, 45.883600, 10.838830
45063,Riva Del G. (Via D. Chiesa), 45.888570, 10.846160
45066,Riva Del G. V.Le Dei Tigli 11, 45.890620, 10.842840
45067,Riva Del G. (Viale Canella 17), 45.888600, 10.840400
45068,Riva Del G. (Viale Martiri), 45.887590, 10.844040
45070,Riva Del G. Viale Canella 17, 45.888600, 10.840400
45072,Riva Del G. Via Monte Oro, 45.887800, 10.838710
45073,Riva Del G. (Via Monte Oro), 45.887800, 10.838710
45075,Riva V.Rovereto/Pascoli 3, 45.884940, 10.849140
45077,Riva Del G. Viale Dei Tigli 8, 45.890450, 10.843000
45079,Riva Del G. Via Oleandri  24, 45.899520, 10.844350
45080,Torbole Via Marocche Dif.  2, 45.870140, 10.879220
45081,Torbole Via Marocche Dif. 34, 45.865840, 10.879110
45082,Torbole Via Marocche Dif. 20, 45.865990, 10.878200
45083,Torbole Via Marocche 44, 45.864250, 10.878940
45084,Torbole Via Marocche 6, 45.870140, 10.879220
45085,Torbole Via Marocche 5, 45.865840, 10.879110
45086,Torbole Via Marocche 22, 45.863290, 10.878110
45087,Torbole Via Marocche Dif. 44, 45.864250, 10.878940
45088,Busatte (Parco), 45.865650, 10.881620
45092,Arco Via Battisti 4, 45.918370, 10.882450
45093,Arco Via Mantova Cimitero, 45.911650, 10.881370
45094,Facendi V.S.Antonio(Capitello), 46.221450, 11.317770
45095,Costasavina V.S.Martino, 46.061210, 11.220010
45096,Costasavina S.Martino 27, 46.060670, 11.225670
45097,Costasavina S.Martino 27, 46.060670, 11.225670
45098,Tres Via Nazionale 33/24, 46.322660, 11.092400
45099,Coredo (Segheria Biasi), 46.351530, 11.098070
45100,Don, 46.389910, 11.136590
45101,Trento (Pasiel)-Fermata Urbana, 46.084930, 11.070040
45102,Cagno' (Via Nazionale 58), 46.392640, 11.044110
45103,Lavarone-Via Marconi Civ.19, 45.937270, 11.274570
45104,Denno Via Colle Verde, 46.272800, 11.048190
45105,Revo'  (Magazzino Melinda), 46.392760, 11.066800
45106,Castelletto Di Ton (Ices), 46.241710, 11.061340
45107,Cavareno, 46.409360, 11.137470
45113,Carano Via Carano 79, 46.290820, 11.449040
45114,Carpeneda - Acquedotto, 45.916710, 11.149950
45115,Rovereto - Stazione Trenitalia, 45.891810, 11.034120
45116,Serravalle Via G.Cantore 56., 45.806680, 11.017460
45117,Serravalle Via G.Cantore, 45.806680, 11.017460
45118,Chiesurone Di Pilcante, 45.787100, 11.012130
45119,Aldeno - Maso Canova Sud, 45.960060, 11.092710
45120,Coredo, 46.348740, 11.088950
45121,Smarano, 46.341930, 11.107740
45122,Riva D/Garda-Sc.Medie Sighele, 45.895900, 10.847100
45123,Capriana (Maso Conti), 46.256840, 11.332890
45124,Ville Del Monte Ss.421 Scolast, 45.929640, 10.819790
45125,Arco  Viale Rovereto/Via Fitta, 45.918220, 10.891790
45126,Madonna Delle Grazie, 45.913820, 10.857730
45127,Castelir Di Bellamonte, 46.312750, 11.687620
45128,Passo Valles, 46.328730, 11.800010
45129,Pratosaiano, 45.904890, 10.887900
45130,Pratosaiano - Loc. Bruttagosto, 45.903050, 10.885990
45131,Pratosaiano Vignole-Cavalli, 45.906400, 10.897570
45132,Pratosaiano-Cimitero, 45.908670, 10.901360
45133,Pratosaiano - Loc.Dossi, 45.906710, 10.888760
45134,Pratosaiano - Loc.Maza, 45.900370, 10.887900
45135,Pratosaiano - Maso Saiano, 45.901080, 10.891160
45136,Pratosaiano Noreda-Serre, 45.907850, 10.896670
45137,Pietramurata Bv.Via Nogarone, 46.020800, 10.941770
45138,Pietramurata Via Strada Nuova, 46.017800, 10.952310
45139,Pietramurata Chiesa, 46.017620, 10.946920
45140,Pietramurata Via Pianosarca, 46.016850, 10.956480
45141,Pietramurata-Scuola Elementare, 46.016990, 10.945370
45142,Dro - Scuole Medie, 45.958630, 10.911250
45143,Rovereto Via Magazol, 45.899820, 11.039740
45144,Rovereto Via Pasqui, 45.899540, 11.037780
45145,Pomarolo Via S.Cristoforo, 45.926320, 11.045290
45146,Nogaredo Cassa Rurale, 45.912200, 11.025250
45147,Nogaredo Via Verdi Civ. 9, 45.911590, 11.024340
45148,Lago Di Cei (Alb.Lago Cei), 45.948100, 11.015930
45149,Lago Di Cei (Alb.Milano), 45.951130, 11.023120
45150,Bellaria, 45.957560, 11.032090
45151,Brancolino Distill. Marzadro, 45.906250, 11.026700
45152,Sorne (Stalla), 45.810260, 10.953950
45153,Sorne (Troticoltura), 45.806250, 10.952140
45154,Cazzano (Loc. Piazzoli 1), 45.814420, 10.963950
45155,Siror - Zona Sportiva, 46.190720, 11.828270
45156,Male' Loc. Pondasio, 46.358070, 10.915560
45157,Malè Scuola Elementare, 46.351600, 10.915100
45158,Cagno'., 46.394910, 11.040150
45159,Ponte Caffaro (V. Caduti), 45.825000, 10.530150
45160,Loc. San Giacomo "Pizzeria", 45.808920, 10.509770
45161,Ponte Caffaro (Via Caduti), 45.819850, 10.524520
45162,Vestone (Loc. Capparola), 45.714620, 10.412920
45163,Lavenone (Via Nazionale 4), 45.724750, 10.428770
45164,Lavenone (Zona Industriale), 45.731240, 10.434300
45165,Idro (Loc. Tre Capitelli), 45.751500, 10.479570
45166,Anfo (Locanda S.Antonio), 45.799360, 10.503620
45167,Anfo (S.P. Km. 50.7), 45.788620, 10.500400
45168,Via Cobelli C.So Verona, 45.877740, 11.036380
45169,Via Comel., 45.903990, 11.041710
45170,Varena (Via Alpini), 46.307720, 11.460120
45171,Passo Lavaze' -Malga Varena, 46.352280, 11.484090
45172,Savignano, 45.937990, 11.056040
45175,Centro Tennis Baldresca, 45.880120, 11.028530
45176,Via Zigherane., 45.879110, 11.023630
45177,Via Zigherane, 45.879960, 11.022700
45178,Ss 45  S.Giorgio, 46.078300, 11.099350
45179,Vigo Meano  "S.Pietro", 46.128600, 11.134570
45180,Loc. San Giacomo, 45.813040, 10.515900
45181,Vaneze (Via Del Lavachel), 46.055430, 11.072380
45182,Borgo (Via Segantini), 46.056440, 11.469680
45183,Pedersano Capolinea, 45.922270, 11.020290
45184,Riva Del G.(V.Le D.Alighieri), 45.886200, 10.844340
45185,Riva Del G.V.Le Dei Tigli 21, 45.892890, 10.842850
45186,Monte Terlago Loc.Vallene.19, 46.108790, 11.046520
45187,Monte Terlago Loc.Vallene.5, 46.108740, 11.044140
45188,Albola, 45.897570, 10.844280
45189,S.Barbara Di Ronzo Chienis, 45.896150, 10.940900
45190,Saresin, 46.206840, 11.938290
45191,Segno Via Sonora Civ. 34, 46.304710, 11.072040
45192,Segno Piazza E.Chini, 46.306270, 11.075540
45193,Segno Via Sonora Civ. 18, 46.306710, 11.073690
45194,Taio Via Roma. 62, 46.316910, 11.069170
45195,Taio Via Roma. 122, 46.315050, 11.069820
45196,Taio Fraz. Torra Via S.Eusebio, 46.301800, 11.080310
45197,Tres (Fraz. Vion), 46.308170, 11.079720
45198,Malgolo (Segheria Graiff), 46.380200, 11.089590
45199,Villini (Via Mendola 5), 46.417810, 11.195570
45200,Spini  "Pal. Giano"., 46.122050, 11.094710
45201,Spini  "Pal. Giano", 46.121220, 11.095480
45202,Spini  Bregenz., 46.117310, 11.092960
45203,Spini  Bregenz, 46.116830, 11.092100
45204,Spini  "Casa Circondariale", 46.127180, 11.096550
45205,Spini  Masadori., 46.120420, 11.095950
45206,Spini  Masadori, 46.119590, 11.096720
45207,Spini  Varsavia., 46.125860, 11.097980
45208,Spini  Varsavia, 46.125510, 11.098510
45209,Spini  Praga., 46.123920, 11.097680
45210,Spini  Praga, 46.123380, 11.097040
45211,Gardolo D.Mezzo Dos De La Luna, 46.115330, 11.117260
45212,Gardolo D.Mezzo Maso Garbini, 46.114480, 11.116610
45213,Interporto  "Interbrennero"., 46.111140, 11.090750
45214,Interporto  "Interbrennero", 46.110730, 11.091070
45215,Interporto  "Logistica 2"., 46.106300, 11.092070
45216,Interporto  "Logistica 2", 46.106050, 11.092310
45217,"Trentino Trasporti"., 46.102010, 11.094310
45218,"Trentino Trasporti", 46.101950, 11.094760
45219,Interporto  Ex "Fercam"., 46.108570, 11.091490
45220,Interporto  Ex "Fercam", 46.107940, 11.091870
45221,Vela  "Scuole S.Vigilio", 46.080940, 11.102810
45222,Villa Lagarina "Al Ponte"., 45.913350, 11.036900
45223,Villa Lagarina "Al Ponte", 45.913000, 11.037760
45224,Villa Lagarina "Bocciodromo"., 45.921050, 11.032240
45225,Villa Lagarina "Bocciodromo", 45.919930, 11.031720
45226,Telve Scuole Medie      ., 46.070670, 11.478140
45227,Castelletto  "Ponte Rinassico", 46.247830, 11.062180
45228,Centa Fraz. Conci, 45.974340, 11.244420
45229,Centa Fraz. Valle, 45.964820, 11.232610
45230,Covelo Via Villa Bassa, 46.098470, 11.022220
45231,Pergine V(V.Delle Stonfe), 46.048800, 11.233370
45232,Premione (Via Alla Closura), 46.048020, 10.871470
45233,Vallunga (Maso Valduga), 45.899790, 11.054510
45234,Rovereto Bosco Della Città, 45.901580, 11.055380
45235,Predazzo (Loc. Fol), 46.322320, 11.597890
45236,Imer Via Meatoli, 46.148650, 11.796540
45237,Loc. Fiore', 46.120670, 11.265420
45238,Tonadico - Scuole Elementari, 46.179520, 11.835640
45239,Tres Scuola Elementare, 46.320650, 11.093000
45240,Trento (Via Dei Ventuno), 46.070300, 11.126950
45241,Gardolo Di Mezzo-Maso Garbini, 46.114480, 11.116610
45242,Rovereto V.Lungo Leno Destro, 45.884840, 11.038570
45243,"Stazione Fs" A Vuoto, 46.072480, 11.120030
45244,Ss 240 "Alla Staffa"., 45.872740, 11.023800
45245,Rovereto Via S.Giovanni Bosco, 45.891510, 11.041670
45246,Pranzo Via Dei Castagni, 45.924820, 10.817220
45247,Pranzo (Ex Cabina Enel), 45.921600, 10.820770
45248,Campi Loc.Zumiani, 45.913480, 10.816360
45249,"Palazzo Pat" A Vuoto, 46.073030, 11.120250
45250,Trento "Scuole Crispi", 46.065330, 11.124870
45251,Ora-Via Principale (Autosalon), 46.348770, 11.303610
45252,Bivio Bordala, 45.930890, 11.007250
45253,Loc. Casotte, 45.936330, 11.008600
45254,Castellano Ii, 45.924200, 11.007900
45255,Tezze (V. Masetto Vecchio), 45.997890, 11.668570
45256,S.Martino Di C.(Via Pezgaiard), 46.259420, 11.808810
45257,Villa Lagarina-"Al Ponte", 45.913150, 11.037340
45258,Castellano(Bv Via Don Zanolli), 45.926120, 11.005770
45259,Bordiana, 46.387200, 10.981960
45260,Mezzocorona (Via Canè.119), 46.210960, 11.129140
45261,Mezzolombardo (Sp64 Viadotto), 46.223100, 11.081650
45262,Trento Via Del Travai, 46.064540, 11.120910
45263,Mori Scuole Elementari, 45.852800, 10.973180
45264,Seghe, 45.855960, 10.988970
45265,Terragnolo Loc.Zencheri, 45.881620, 11.157080
45266,Lamar (Ponte Avisio), 46.134620, 11.110890
45267,Flavon Nord, 46.301820, 11.028040
45268,Malgolo (Via Al Castello 6), 46.384550, 11.094830
45269,Moena (Via Lowy 14-16), 46.376120, 11.658560
45270,Mezzocorona V.Del Teroldego 9, 46.207610, 11.121580
45271,Romeno (Via S.Romedio), 46.391660, 11.117440
45273,Dovena (Via Roma Civ. 4), 46.456530, 11.127450
45274,Dovena (Inizio Paese), 46.457470, 11.125240
45275,Fermi  Volta, 46.046840, 11.126330
45276,Garniga T.(V.Bagni Di Fieno 1), 45.999650, 11.085750
45277,Denno (Via Marconi 46), 46.272550, 11.052220
45278,Valda (Via Centrale 25), 46.210870, 11.272460
45279,Verdesina (Paese), 46.054890, 10.713230
45280,Trentino Trasporti, 46.102220, 11.094450
45281,Mattarello (Regole), 46.013550, 11.131490
45282,Rovereto (Parco Ferrari)., 45.877900, 11.033320
45283,Stedileri, 45.872770, 11.165580
45284,Valle Di Terragnolo, 45.881100, 11.149740
45285,Costa Di Terragnolo., 45.880780, 11.148040
45286,Rovere' Della Luna, 46.248910, 11.169520
45287,Tuenno (Via 4 Ville Civ. 76), 46.333940, 11.032970
45288,Valda (Capitello)., 46.207060, 11.262050
45289,Valda., 46.206770, 11.266450
45290,Valda (P.Zza Melari. 4)., 46.208050, 11.256580
45291,Ciago., 46.089230, 11.004830
45292,Ciago (Sp. 18)., 46.089230, 11.004830
45293,Ciago (Sp. 18 Civ.1)., 46.089150, 11.007990
45294,Mattarello  Gotarda, 46.010210, 11.128750
45295,Mattarello  Fratte, 46.005770, 11.126490
45296,Gardolo (Ss 12 S.Anna), 46.112400, 11.107420
45297,Via All'Adige, 45.888280, 11.019570
45298,Via Zandonai, 45.886370, 11.020130
45299,Civezzano (Fraz. Ochi), 46.087820, 11.190610
45300,Mezzomonte (Loc. Barco), 45.922690, 11.135800
45301,Foxi., 45.789780, 11.111880
45302,Foxi (Loc.Prugnele)., 45.787180, 11.109180
45303,Raossi (Loc.Corte)., 45.782470, 11.114250
45304,Raossi., 45.782680, 11.118670
45305,Nago  Bivio Z.A.I. Mala, 45.877830, 10.898890
45306,Imer Via Nazionale 144, 46.149780, 11.791680
45307,Trento (Parcheggio Ex Zuffo), 46.075020, 11.109690
45308,Termenago., 46.316560, 10.765790
45309,Termenago  (Sud)., 46.315390, 10.764900
45310,Romagnano (Maso Bozza), 45.997960, 11.101550
45311,Casa Rossa (Bar Ristoro), 45.854820, 10.566890
45312,Sopramonte., 46.071310, 11.059190
45313,Roncafort Nord Arr., 46.103450, 11.100240
45314,Roncafort Nord., 46.103620, 11.100140
45315,Spini  Pont Dei Vodi., 46.122810, 11.092460
45316,Spini  - Pont Dei Vodi., 46.122640, 11.092010
45317,Nogarè (V.Di S.Giuseppe), 46.103950, 11.211650
45318,Sopramonte (Via Belina 11), 46.070900, 11.063170
45319,Sopramonte "Bunaga", 46.069380, 11.057320
45320,Maso Banal, 46.069060, 11.063400
45321,Sopramonte (Via Belina), 46.072230, 11.063000
45322,Romagnano (Sp 90 Km 20), 46.002030, 11.104920
45323,Levico Terme (Ris. Scarano'), 46.016170, 11.314350
45324,Povo  Pantè., 46.063980, 11.151070
45325,Povo  "Irst" Capolinea, 46.068540, 11.150660
45326,Calliano Sp 49 "Cimitero", 45.936620, 11.098110
45328,Ora - Auer (Stazione Fs), 46.360960, 11.297540
45329,Lago Di Terlago (H. Lillà), 46.097400, 11.058230
45330,Lago Di Terlago (Ponte), 46.095590, 11.055240
45331,Via All'Adige., 45.888470, 11.018170
45332,Mori Via Del Garda (X Sano), 45.851730, 10.972470
45333,Mori  Via Don Sturzo, 45.853410, 10.970170
45334,Mori Via Filzi, 45.854270, 10.972100
45335,Mori Via Terra Nera., 45.849770, 10.981380
45336,S. Michele A/Adige-Sc.Elem., 46.189860, 11.134110
45337,Fraveggio Loc. Vernisi, 46.080540, 10.995840
45338,Olle (Via Del Boaletto), 46.040750, 11.465090
45339,Viale Dante, 46.065900, 11.228100
45340,Via Dolomiti, 46.067140, 11.242870
45341,Pergine (C.  Intermodale), 46.063350, 11.231370
45342,Pergine(C.  Intermodale), 46.063350, 11.231370
45344,Via Petrarca Carabinieri, 46.066450, 11.232250
45345,Via Marconi Piscina, 46.064130, 11.240380
45346,Via Petrarca Supermercato, 46.064340, 11.233570
45347,Ponte Regio, 46.070050, 11.221270
45348,Via Tamarisi, 46.067770, 11.224250
45349,Via S.Pietro Asl, 46.063200, 11.244410
45350,Via S.Pietro  Parcheggio, 46.061750, 11.243770
45351,Viale Industria, 46.069420, 11.237750
45352,Centro Sportivo Casalino, 46.071000, 11.235080
45353,Sabbionara V.Pozza "Erta", 45.742990, 10.967600
45354,Sabbionara Via Morielle, 45.742340, 10.956570
45355,Nago Loc. Mala, 45.867680, 10.903420
45356,Via Marconi  Piscina, 46.064130, 11.240380
45359,Coredo Polo Scolastico, 46.351470, 11.092830
45360,Vigo Di Fassa (Museo Ladino), 46.423130, 11.679950
45361,Terzolas Hotel Pippo, 46.361290, 10.928570
45362,Terzolas Parco Urbano, 46.360700, 10.924830
45363,Terzolas Via Longa, 46.358430, 10.925430
45364,Sfruz - Loc. Credai, 46.340980, 11.128360
45365,Interporto  "Sait"., 46.113530, 11.090050
45366,Interporto  "Sait", 46.112860, 11.090450
45367,Viale Industria Amnu, 46.068680, 11.233660
45368,Piazza Garbari, 46.059880, 11.241380
45369,Piazza S.Rocco, 46.058330, 11.239150
45370,Tozzaga (V.Delle Cappelle), 46.382040, 10.971370
45371,Grumes Maso Ferrari, 46.216390, 11.274130
45372,Grumes Maso Greggion, 46.217670, 11.281120
