route_id,service_id,trip_id,trip_short_name,direction_id,departure_time,variante_id,variante_name,variante_short_name
53,205,1082_20130405_205_466,B40022,0,18.05.00,593,Centrale - Regnana,42901
53,205,1080_20130405_205_466,B40016,0,13.35.00,593,Centrale - Regnana,42901
117,205,59761_20130405_205_783,B3071101,0,16.19.00,2480,Serravalle - Chizzola,3090104
77,205,57177_20130405_205_862,B204220001,0,08.22.00,8561,Ragoli-Tione,2015301
229,205,57361_20130405_205_856,B205890004,0,10.00.00,18219,Vestone-M.Campiglio,2153302
229,205,15628_20130405_205_856,B205860006,1,07.04.00,18458,M.Campiglio-Vestone,2153604
127,205,46782_20130405_205_750,B300810007,1,06.33.00,15179,Cornè-Chizzola-Rovereto,3070908
125,205,10802_20130405_205_778,B305390212,1,08.20.00,2530,Masi d’Avio - Rovereto,3350602
59,205,65509_20130405_205_579,B402040003,0,11.00.00,937,Borgo -Tezze -Martincelli,41001
67,205,28138_20130405_205_493,B303730002,1,16.07.00,674,Aldeno - Ravina - Trento,30202
77,205,57201_20130405_205_874,B200590004,1,06.17.00,8583,Carisolo - Trento,2017603
245,205,15677_20130405_205_872,B200400507,0,14.33.00,5904,Riva - Storo - Condino,2142508
87,205,65446_20130405_205_872,B201290006,1,11.30.00,19707,Baitoni - Storo - Tione,2150227
19,205,54242_20130405_205_425,B101380011,0,07.10.00,13730,Trento -Cembra -Cavalese,1022032
62,205,60503_20130405_205_461,B102460003,0,17.05.00,617,Civezzano - Bosco,11601
20,205,587_20130405_205_461,B10321,1,15.30.00,428,Civezzano - Trento,10322
58,205,61699_20130405_205_484,B401530106,1,13.39.00,5480,Borgo Valli - Trento,4011809
207,205,54239_20130405_205_419,B801150002,1,10.54.00,6768,Gardolo-Ghiaie-Spin,81110
21,205,50046_20130405_205_419,B101310101,1,06.58.00,18923,Verla-Trento,1051202
114,205,62145_20130405_205_754,B300650104,1,07.09.00,22303,Saccone-Mori-Rovereto,3053407
114,205,56964_20130405_205_754,B300650104,1,06.15.00,22345,Saccone-Mori-Rovereto,3053408
12,205,65521_20130405_205_567,B401970004,1,14.30.00,939,Primolano - Tezze - Borgo,41003
39,205,65481_20130405_205_567,B400600001,0,07.50.00,887,Borgo - Telve - Torcegno,40701
46,205,51783_20130405_205_478,B401710003,1,07.17.00,2838,Hacleri - Pergine,4180802
168,205,30978_20130405_205_378,B606560102,1,13.10.00,20220,Malè - Cles 645,6454604
218,205,42455_20130405_205_472,B404000001,0,14.04.00,8310,Baselga di Pinè - Faida,4040104
20,205,16180_20130405_205_472,B101020303,0,07.43.00,22181,Trento - Civezzano,1037104
35,205,42379_20130405_205_472,B401030201,1,07.00.00,503,Montesover - Trento,4020604
72,205,43369_20130405_205_834,B8057901,1,16.40.00,17231,Bolognano-Arco-Riva,86308
25,205,41529_20130405_205_660,B102120104,0,13.20.00,5591,Cavalese-Daiano-Cavalese,1130305
18,205,51822_20130405_205_660,B10177,1,12.17.00,8113,Tesero-Cavalese,1012502
163,205,1390_20130405_205_372,B603320001,0,18.55.00,18376,Malè - Rabbi - Piazzola,6400402
163,205,43190_20130405_205_372,B603350003,1,18.20.00,4028,Piazzola - Malè,6400803
105,205,15730_20130405_205_2222,B200550101,1,07.22.00,1567,Bivedo - Ponte Arche,2100301
224,205,44323_20130405_205_401,B402170004,1,07.45.00,13145,Susà - Pergine,4650504
232,205,492_20130405_205_716,B80742,0,15.50.00,9611,Lenzima-Rovereto,8502207
79,205,15427_20130405_205_716,B306300003,0,07.06.00,10693,Besenello-Rovereto FS,3016308
20,205,49990_20130405_205_446,B100970205,1,06.00.00,15899,Casatta -Sover -Trento,1033202
58,205,61812_20130405_205_551,B401640004,0,17.50.00,12266,Trento - Borgo Valli,4011306
232,205,52660_20130405_205_702,B80454,0,12.35.00,20257,S.Giorgio - Rovereto auto,8504801
232,205,747_20130405_205_702,B804170004,1,07.12.00,1888,Zaffoni-Rovereto,8500701
48,205,9840_20130405_205_482,B40189,1,18.30.00,586,Levico (P.Medici) -Tenna,42306
57,205,31081_20130405_205_482,B404810003,1,12.35.00,14084,Levico T. - Trento,4017712
57,205,9462_20130405_205_482,B401260204,0,07.45.00,8374,Trento-Levico S.Domini,4016905
77,205,15587_20130405_205_855,B203430102,0,13.25.00,20288,Trento-Preore-C.C.Magno,2310207
122,205,42148_20130405_205_762,B302840003,0,13.27.00,5893,Rovereto - Pozzacchio,3160102
83,205,34510_20130405_205_2221,B2002201,0,14.02.00,10960,Riva - Varone - Fiavè,2110703
83,205,28145_20130405_205_2221,B20376,0,13.07.00,11107,Ville del Monte - Calvola,21106
64,205,55995_20130405_205_402,B202850208,1,13.15.00,8440,Sarche-S.Massenza-Trento,2053504
165,205,60668_20130405_205_382,B603610204,1,17.00.00,17623,M.di Campiglio - Malè,6420304
18,205,41841_20130405_205_449,B10668,0,07.41.00,208,Cavalese-Tesero,10119
100,205,30459_20130405_205_275,B600730109,1,06.18.00,5921,Santel - Fai - Trento,6112205
77,205,56494_20130405_205_418,B208690101,1,15.13.00,22363,Due Laghi-Vezzano-Trento,2013106
83,205,41614_20130405_205_418,B20579,1,14.30.00,5618,Ponte Arche - Riva,2110402
149,205,58132_20130405_205_322,B60626,0,14.20.00,4377,Crescino-Dercolo-Lover-Te,6205901
101,205,51343_20130405_205_322,B606800103,1,12.16.00,9879,Cles - Denno - Trento,6200107
14,205,62089_20130405_205_612,B500200303,0,18.00.00,177,Fiera di P.Totoga-Gobbera,50803
9,205,57962_20130405_205_612,B503410004,1,13.45.00,8028,Caoria - Imer - Fiera,5060203
149,205,41569_20130405_205_318,B602180011,0,07.40.00,6619,Mezzolombardo-Cles,6203502
68,205,35783_20130405_205_469,B305350001,1,08.47.00,716,Bosentino - Trento,30323
116,208,14615_20130405_208_2377,B300870007,0,11.20.00,6557,Chizzola - Pilcante - Ala,3070402
117,208,57626_20130405_208_2377,B300870301,0,11.19.00,2010,Serravalle - Chizzola,3090101
117,208,41181_20130405_208_2377,B302820304,0,09.54.00,8973,Serravalle - Chizzola,3090107
125,208,10718_20130405_208_2377,B302820107,1,09.40.00,4537,Ala Ospedale - Serravalle,3350903
119,208,46779_20130405_208_763,B301080104,0,16.15.00,5871,Rovereto - Camposilvano,3120103
119,208,42078_20130405_208_763,B301110003,1,08.41.00,2060,Pian d.Fugazze -Rovereto,3120201
125,208,12627_20130405_208_785,B302760111,0,09.39.00,15107,Rovereto - Ala - Avio,3340216
18,208,56900_20130405_208_661,B104610007,1,13.05.00,244,Pozza di F. - Cavalese,1012302
101,208,53406_20130405_208_319,B602050102,1,12.25.00,4367,Cles - Mezzolombardo,6204502
19,208,53903_20130405_208_448,B106010003,1,13.20.00,10863,Cavalese -Castello di Fie,1023302
18,208,16357_20130405_208_448,B101680107,0,06.45.00,6294,Cavalese-Predazzo-Penia,1010206
100,208,30486_20130405_208_317,B600810007,1,08.05.00,10452,Molveno - Mezzolombardo,6112117
100,208,30627_20130405_208_317,B600720010,0,07.09.00,22604,Mezzolombardo-Molveno,6110110
149,208,58131_20130405_208_317,B602210008,1,05.40.00,4376,Cles - Mezzolombardo,6205801
16,208,30902_20130405_208_2463,B70507,1,07.55.00,1055,Borgo Valsugana-Trento,4012418
118,208,5732_20130405_208_772,B300840005,0,19.28.00,22622,Rovereto - Ronzo Chienis,3100413
118,208,14439_20130405_208_772,B304320003,0,16.40.00,2018,Rovereto - Ronzo Chienis,3100201
118,208,29173_20130405_208_772,B307530002,0,13.11.00,18996,Rovereto - Ronzo Chienis,3100109
79,208,57525_20130405_208_776,B306350201,1,13.18.00,10436,Rovereto IPC-Autostaz.,3018504
224,208,28898_20130405_208_2472,B405390001,1,10.30.00,11468,S.Caterina-Canale-Susà-Pe,46509
225,208,37229_20130405_208_2472,B402030002,1,09.26.00,18401,Costasavina - Pergine,4660302
225,208,4634_20130405_208_2472,B404920003,0,09.10.00,11550,Pergine - Roncogno,4660109
119,208,46778_20130405_208_2389,B301100004,0,17.27.00,21709,Rovereto - Camposilvano,3120701
157,208,33304_20130405_208_2661,B601190003,1,19.25.00,7351,Mendola -Cavareno -Fondo,6302102
155,208,58144_20130405_208_2661,B602460008,0,17.00.00,4403,Cles - Tavon - Sfruz,6270901
126,208,12598_20130405_208_2396,B302110405,1,18.10.00,2151,Masi d’Avio - Rovereto,3340901
125,208,41668_20130405_208_2396,B3022403,0,10.46.00,12815,Rovereto - Ala - Avio,3340512
79,208,15540_20130405_208_2366,B303540303,0,05.57.00,2400,Trento - Rovereto F.S.,3010405
79,208,14790_20130405_208_701,B306340001,1,07.42.00,5863,Rovereto Orsi - IPC,30186
68,208,35774_20130405_208_570,B306640002,1,10.26.00,712,Centa piazza - Trento,30306
57,208,30633_20130405_208_570,B403630004,1,06.30.00,914,Borgo Autostaz. - Trento,4012102
3,208,61395_20130405_208_563,B404710209,1,06.52.00,954,Borgo-S.Michele Ist.Ag.,4016602
36,208,51209_20130405_208_467,B402110010,1,13.05.00,22010,Brusago -Pergine -Gardolo,4032819
218,208,42461_20130405_208_467,B402270302,1,07.35.00,10525,Faida-Baselga di Pinè S.M,4041601
36,208,31070_20130405_208_467,B401000108,0,07.04.00,8273,Trento-Baselga-Brusago,4030415
68,208,5658_20130405_208_489,B305000003,0,13.18.00,2938,Trento - Centa piazza,3030103
67,208,52955_20130405_208_2311,B302380104,0,20.30.00,22387,Trento FS-Garniga Terme,3021801
65,208,41500_20130405_208_2311,B201230004,1,18.50.00,8463,Monte Terlago - Trento,2060614
67,208,52778_20130405_208_485,B301630008,1,15.37.00,17815,Nomi - Aldeno - Trento,3022204
163,208,1411_20130405_208_379,B60336,0,13.10.00,4867,Malè - Rabbi - Somrabbi,6400304
165,208,41086_20130405_208_379,B603530107,1,09.00.00,17629,M.di Campiglio - Malè,6420805
45,208,52148_20130405_208_475,B402480004,0,13.55.00,568,Pergine -Viarago -Battist,41709
223,208,28827_20130405_208_475,B40505,1,08.48.00,11542,Ischia-Pergine Valsugana.,4640207
220,208,28227_20130405_208_475,B403990001,1,08.14.00,10943,Canzolino-Pergine,46105
72,208,37435_20130405_208_830,B8057701,1,15.30.00,17256,Bolognano-Arco-Riva-Nago,86305
72,208,60647_20130405_208_830,B805700002,0,14.45.00,17255,Nago-Riva-Arco-Bolognano,86304
70,208,471_20130405_208_423,B805100101,0,09.55.00,22025,Riva-Varone-Arco-SGiorgio,86107
90,208,30663_20130405_208_839,B3023201,0,16.37.00,8754,Rovereto - Riva d. Garda,3016605
79,208,15492_20130405_208_839,B302370106,1,15.16.00,1727,Arco -Rovereto -Trento,3012603
79,208,50850_20130405_208_839,B303160002,0,14.52.00,20040,Riva - Arco,33206
87,208,65455_20130405_208_860,B206030002,1,09.00.00,22269,Baitoni - Storo - Tione,2150237
68,208,35785_20130405_208_409,B306530003,1,06.50.00,718,Centa-Vattaro-Trento,30330
161,208,64738_20130405_208_326,B605360104,0,14.45.00,16880,Cles - Bresimo - Lanza,6340308
161,208,51525_20130405_208_326,B605350103,1,06.55.00,4417,Lanza di Rumo - Cles,6340502
104,208,41054_20130405_208_826,B808290004,1,07.48.00,8891,Bolognano-Arco Prabi,8680702
72,208,440_20130405_208_819,B805660102,0,10.10.00,20684,Nago-Torbole-Riva,8630701
62,208,60504_20130405_208_2912,B102480002,0,19.50.00,617,Civezzano - Bosco,11601
28,208,30791_20130405_208_2912,B104310008,0,11.20.00,2768,Pergine - Cirè - Fornace,1150205
27,208,35580_20130405_208_2111,B10015,1,16.35.00,18529,Sicina - Casatta di V.,1140503
27,208,38199_20130405_208_2111,B100120001,0,11.45.00,18263,Casatta di V. - Sicina,1140202
27,208,28090_20130405_208_2111,B10009,1,07.40.00,11024,Sicina -Palù -Casatta,11404
27,208,38201_20130405_208_2111,B10010,0,07.20.00,18526,Casatta di V. - Sicina,1140201
77,208,15975_20130405_208_440,B203070302,1,06.38.00,4335,Tione - Saone - Trento,2017802
62,208,60499_20130405_208_2181,B102360002,0,18.00.00,617,Civezzano - Bosco,11601
62,208,60501_20130405_208_2181,B102420002,0,11.35.00,617,Civezzano - Bosco,11601
120,208,59905_20130405_208_764,B301200001,0,18.50.00,2074,Rovereto -Obra -Ometto,31403
120,208,3189_20130405_208_764,B30641,1,14.25.00,2075,Ometto -Obra -Rovereto,31404
86,208,65416_20130405_208_803,B200270102,1,06.36.00,8713,Baitoni - Storo - Riva,2142204
86,208,15717_20130405_208_802,B200320003,0,11.40.00,8691,Riva - Tiarno di Sopra,2140204
71,208,455_20130405_208_840,B8050901,0,09.25.00,22026,Riva-S.Alessandro-Arco-Ri,86208
235,208,51656_20130405_208_710,B804460001,1,13.10.00,1905,Rovereto - Iti,8502601
122,208,14846_20130405_208_761,B301270001,1,13.40.00,2106,Pozzacchio - Rovereto,31602
57,208,9462_20130405_208_581,B401260204,0,07.45.00,8374,Trento-Levico S.Domini,4016905
228,208,10556_20130405_208_2376,B30805,1,17.30.00,22199,Ronchi - Ala,3360305
79,208,15490_20130405_208_832,B302370106,1,16.16.00,1300,Arco -Rovereto -Trento,3012605
228,208,51237_20130405_208_2376,B307900006,0,17.10.00,22412,Ala-Brustolotti-Muravalle,3360108
228,208,51235_20130405_208_2376,B307870005,1,07.23.00,22413,Ronchi - Ala,3360306
168,208,60415_20130405_208_380,B60702,0,13.53.00,5649,Cles - Dimaro - Pejo,6453302
86,208,65411_20130405_208_2256,B200270904,1,06.20.00,16164,Baitoni - Storo - Riva,2140807
78,208,57238_20130405_208_415,B201470002,1,13.50.00,1138,Vigo Cavedine - Trento,2040704
34,208,62560_20130405_208_415,B200910002,1,12.35.00,493,Sardagna - Trento,20206
90,208,50643_20130405_208_804,B303500407,0,13.18.00,1386,S.Ilario - Riva d. Garda,3017002
57,208,9757_20130405_208_474,B404070002,1,14.35.00,2711,Pergine - Trento,4012209
79,208,45797_20130405_208_842,B30801,1,07.43.00,18991,Riva - Arco,3017201
203,208,16379_20130405_208_2191,B004920008,0,12.35.00,6152,Trento-Seeber,910102
221,208,42583_20130405_208_476,B406010103,1,08.47.00,11525,Canezza-Serso-Pergine,4620803
207,208,18408_20130405_208_501,B80109,1,10.48.00,6772,Roncafort-Gardolo,8110901
78,208,15910_20130405_208_501,B201370104,1,06.30.00,779,Vigo Cavedine - Trento,2040701
67,208,30661_20130405_208_458,B301550004,1,11.55.00,2918,Aldeno - Ravina - Trento,3020201
207,208,54238_20130405_208_458,B801030002,1,08.41.00,6162,Roncafort-Gardolo-Ghiaie-,81101
6,208,57950_20130405_208_604,B500240005,0,13.07.00,1004,Fiera di Primiero -Sagron,5030102
3,208,55515_20130405_208_550,B401380002,0,12.45.00,6229,Borgo Autost.-Castello T.,4050210
39,208,65494_20130405_208_550,B400690001,1,11.20.00,889,Torcegno-Borgo Valsugana,40703
146,208,58077_20130405_208_2960,B605090005,1,06.20.00,4492,Toss - Mezzolombardo,6150202
3,208,61879_20130405_208_476,B401520006,0,14.15.00,20242,Trento - Caldonazzo - Bor,4010706
144,208,50065_20130405_208_2681,B105710003,1,17.26.00,7586,Rovere’ d.L. -M.lombardo,1070505
86,208,15714_20130405_208_836,B200380004,0,12.40.00,8694,Riva - Tiarno di Sopra,2140207
168,208,1152_20130405_208_362,B604120306,0,13.05.00,6044,Malè - Fucine - Peio,6452108
79,208,15451_20130405_208_780,B303440008,0,11.40.00,18990,Trento-Rovereto F.S.-Mori,3015103
77,208,15957_20130405_208_849,B200710109,1,13.48.00,16467,Campo C.Magno-Trento,2019307
77,208,16031_20130405_208_849,B200630107,1,06.40.00,5421,Campo C.Magno-Trento,2012903
64,208,15831_20130405_208_820,B204230003,1,13.19.00,4247,Arco-Pietramurata(Daino),2052101
21,208,41204_20130405_208_445,B102080002,0,13.56.00,475,Verla - Palù di Giovo,10505
21,208,50046_20130405_208_445,B101310101,1,06.58.00,18923,Verla-Trento,1051202
63,208,15935_20130405_208_2202,B201740001,0,13.18.00,14114,Vezzano - Ranzo,2030203
155,208,2212_20130405_208_2639,B602430502,1,06.55.00,19479,Tavon-Coredo-Cles-Mechel,6271601
149,208,34045_20130405_208_2601,B606460003,0,13.50.00,18631,Crescino - Sporminore,6204201
149,208,32340_20130405_208_2601,B602370302,1,12.50.00,18630,Cles-C.Denno-Sporminore,6203702
201,208,65358_20130405_208_2642,B607480002,1,17.30.00,11311,Revò-Tregiovo,63701
224,208,28899_20130405_208_2411,B405410001,1,14.15.00,11468,S.Caterina-Canale-Susà-Pe,46509
67,208,36994_20130405_208_2361,B304630001,1,06.50.00,11081,Vigile-Costa-Pietra bivio,30219
101,208,34078_20130405_208_2313,B607280002,0,07.37.00,10783,Trento - Denno - Cles,6200307
34,208,15945_20130405_208_561,B200960004,0,11.15.00,11593,Trento-Sardagna (Rotat.),2020302
168,208,51564_20130405_208_363,B6040202,0,06.25.00,4054,Cogolo - Peio,64502
46,208,42544_20130405_208_2496,B401690102,1,06.15.00,573,Hacleri - Pergine,4181001
169,208,43286_20130405_208_374,B606170001,1,06.35.00,9432,Vermiglio - Fucine,6462402
169,208,58277_20130405_208_374,B607100004,0,05.34.00,10558,Malè - Mezzana - Fucine,6460401
79,208,15459_20130405_208_438,B303310009,1,14.52.00,5519,Bolognano -Riva -Trento,3013603
100,208,58025_20130405_208_273,B600710010,1,06.15.00,4444,Molveno - Mezzolombardo,6112103
34,208,41753_20130405_208_2207,B20810,0,08.25.00,21299,Trento -Sardagna -Viote,2021807
151,208,51415_20130405_208_320,B602500202,0,12.25.00,4384,Cles - Tuenno - Portolo,6230002
154,208,2227_20130405_208_320,B606630007,1,09.05.00,17478,Tres diretta Taio,6251903
64,208,56210_20130405_208_811,B201920107,0,12.20.00,1205,Trento - Sarche - Riva,2050110
11,208,4232_20130405_208_36,B500560003,0,07.40.00,128,Fiera di P.-Mezzano Ina,5111002
156,208,43087_20130405_208_343,B605920002,0,13.10.00,4597,Dambel-Seio-Fondo,6305801
8,208,4428_20130405_208_614,B503810005,0,18.04.00,320,Fiera -Gobbera-Caoria,5050101
26,208,16131_20130405_208_668,B100680902,0,15.00.00,1657,Cavalese-Masi-Cavalese,1130703
161,208,58181_20130405_208_327,B605300104,0,10.41.00,12998,Cles - Bresimo - Lanza,6340302
155,208,51442_20130405_208_316,B602430207,1,06.52.00,4172,Sfruz - Dermulo - Cles,6270502
157,208,25365_20130405_208_351,B60642,0,08.20.00,9290,Cavareno - Fondo,6307902
159,208,57255_20130405_208_350,B601360107,0,12.22.00,6691,Cles - Revò - Fondo,6320118
157,208,51496_20130405_208_347,B607140002,0,13.38.00,6679,Dermulo - Don - Fondo,6304902
156,208,65355_20130405_208_347,B607740001,0,12.47.00,10246,Dambel -Malosco,6307104
157,208,51452_20130405_208_347,B606780101,0,07.50.00,9887,Cles - Dermulo - Fondo,6300102
159,208,57209_20130405_208_347,B601370110,1,06.55.00,4635,Fondo - Revò - Cles,6320305
20,208,50008_20130405_208_459,B103810003,1,06.45.00,457,S.Stefano - Trento,1035801
143,2082,16161_20130405_2082_278,B102470002,0,13.18.00,15999,Mezzocorona ferro.-Faedo,1060403
224,2082,28775_20130405_2082_2487,B40523,1,08.46.00,11478,Canale-Susà-Pergine,4650602
221,2082,37576_20130405_2082_2487,B406000102,1,07.05.00,11450,Canezza-Serso-Pergine,4620801
221,2082,37599_20130405_2082_2487,B406000003,0,06.55.00,11517,Perg.-Zivignago-Canezza-S,4620102
225,2082,4633_20130405_2082_2487,B404960003,0,17.05.00,11551,Pergine - Roncogno,4660110
220,2082,28749_20130405_2082_2487,B40589,1,16.00.00,10943,Canzolino-Pergine,46105
144,2082,50064_20130405_2082_282,B105690002,1,14.08.00,7585,Rovere’ d.L. -M.lombardo,1070504
144,2082,41238_20130405_2082_282,B105680001,0,13.48.00,18619,M.corona Fs -Roverè d.L.,1070313
100,2082,3530_20130405_2082_282,B607540004,1,13.15.00,15955,M.Corona S.Med - S.Michel,6115006
5,209,61897_20130405_209_601,B500440005,0,14.50.00,15,S.M.di Castrozza - Feltre,50101
5,209,45805_20130405_209_601,B500360101,1,07.08.00,1582,Feltre - S.M.di Castrozza,5014803
70,209,460_20130405_209_835,B805300101,0,18.55.00,22025,Riva-Varone-Arco-SGiorgio,86107
79,209,15495_20130405_209_835,B303390006,1,13.26.00,18972,Bolognano Bivio - Trento,3012302
168,209,58215_20130405_209_361,B604220001,0,06.56.00,4054,Cogolo - Peio,64502
207,209,768_20130405_209_2205,B804830002,1,21.20.00,20224,Sardagna - Trento,8111709
207,209,62576_20130405_209_2205,B804740003,0,19.45.00,17632,Trento-Sardagna (Rotat.),81116
87,209,65432_20130405_209_875,B201460105,0,18.13.00,13364,Tione - Storo - Baitoni,2150120
87,209,65433_20130405_209_875,B202950303,0,17.00.00,13365,Tione - Storo - Baitoni,2150121
18,209,16331_20130405_209_654,B100820114,0,11.00.00,5325,Trento-Egna-Penia (Alta),1011001
18,209,16301_20130405_209_654,B100790009,1,06.55.00,18507,Penia Alta - Cavalese,1011801
5,209,62053_20130405_209_605,B503470502,1,06.57.00,7988,Feltre Osp.-Fiera di P.,50151
30,209,33429_20130405_209_2101,B1011204,0,18.21.00,20542,Montesover - Sover,1210102
28,209,30917_20130405_209_2142,B104360005,1,07.00.00,8240,Civezzano -Cirè -Pergine,1150308
214,209,28739_20130405_209_2401,B4008902,1,06.13.00,11507,Kamauz - Pergine,4190201
18,209,16284_20130405_209_424,B100780215,0,06.15.00,376,Trento - Cavalese - Penia,1016401
203,209,16380_20130405_209_2151,B004900009,0,04.45.00,6151,Trento-Seeber,910101
18,209,42501_20130405_209_652,B100800114,0,09.04.00,21358,Trento - Cavalese - Penia,1010013
155,209,37798_20130405_209_2606,B604030003,1,06.30.00,4170,Sfruz -Coredo -Dermulo,62704
168,209,33909_20130405_209_2611,B6063901,1,06.35.00,20305,Peio - Fucine - Malè,6450801
168,209,32220_20130405_209_2611,B607840001,0,06.30.00,16023,Malè - Fucine - Peio,6450103
225,209,37753_20130405_209_2486,B404910004,1,07.08.00,10915,Roncogno - Pergine,46602
214,209,37682_20130405_209_2402,B4045801,0,14.10.00,11761,Pergine- Kamauz- Maso Tin,4190105
130,209,13957_20130405_209_2371,B305450002,1,06.40.00,11160,Luserna--Caldonazzo-Trent,3280201
211,209,34375_20130405_209_2341,B303350002,0,14.00.00,15701,Piazza - Zorreri - Geroli,3151101
86,209,32015_20130405_209_2277,B200490001,1,13.45.00,11113,Pregasina-Riva del Garda,21409
84,209,15720_20130405_209_2269,B200010102,1,06.45.00,8686,Daone - Pieve di Bono,2120302
217,209,41744_20130405_209_2204,B205800002,0,17.05.00,13214,Sopramonte-M.Terlago,2360207
217,209,57398_20130405_209_2204,B204770003,1,14.40.00,11179,M.terlago-Sopramonte,2360105
217,209,57404_20130405_209_2203,B20612,0,08.00.00,13215,Sopramonte-M.Terlago,2360208
154,209,2215_20130405_209_2651,B607010001,1,17.52.00,17600,Tres diretta Taio,6251905
207,209,909_20130405_209_399,B804690002,1,14.59.00,17640,Sardagna - Trento,8111705
207,209,62572_20130405_209_399,B804660003,0,13.40.00,17632,Trento-Sardagna (Rotat.),81116
78,209,15903_20130405_209_2920,B2028101,1,07.25.00,18295,Vigo Cavedine - Trento,2041702
210,2092,28185_20130405_2092_2322,B304680002,0,14.04.00,11171,Mezzomonte - Guardia,30631
3,2093,55493_20130405_2093_555,B401650104,1,16.15.00,6861,Castello T.- Borgo Aut.,4050319
101,20A,58109_20130405_20A_312,B602120007,0,19.12.00,4361,Crescino - Denno - Cles,6202801
64,20A,15871_20130405_20A_837,B201840404,0,07.10.00,4243,Trento - Sarche - Riva,2050102
70,20A,473_20130405_20A_805,B805040101,0,07.55.00,22025,Riva-Varone-Arco-SGiorgio,86107
78,20A,15911_20130405_20A_503,B205720003,0,15.03.00,18572,Trento - Vigo Cavedine,2040310
78,20A,15908_20130405_20A_503,B2013902,1,06.47.00,785,Drena -Vezzano -Trento,2041202
121,20A,52219_20130405_20A_743,B302600005,0,08.33.00,10549,Serrada - Folgaria,3150114
35,20A,9332_20130405_20A_468,B4011002,0,13.15.00,8267,Trento - Montesover,4023504
157,20A,51476_20130405_20A_342,B601900403,0,19.07.00,10244,Dermulo -Salter -Fondo,6303301
157,20A,43044_20130405_20A_342,B601900301,1,19.01.00,4202,Fondo - Don - Amblar,6302601
156,20A,43043_20130405_20A_342,B601900001,0,18.30.00,4199,Cles - Casez - Fondo,6302301
77,20C,15998_20130405_20C_853,B200700503,0,12.35.00,1474,Trento-Preore-C.C.Magno,2016003
18,20C,56901_20130405_20C_675,B104610007,1,13.05.00,245,Pozza di F. - Cavalese,1012303
18,20C,29055_20130405_20C_665,B1016301,1,11.31.00,8095,Penia Alta - Trento,1011308
104,20C,62524_20130405_20C_808,B808300002,1,13.05.00,21537,Arco-Linfano-Arco,8681004
77,20C,16061_20130405_20C_857,B200780005,0,14.42.00,1438,Trento - Preore - Tione,2010701
77,20C,15981_20130405_20C_857,B200630902,1,07.14.00,5838,Caderzone-Tione,2017503
91,20F,15621_20130405_20F_861,B200450104,1,13.21.00,9715,Montagne -Zuclo -Tione,2160402
91,20F,39334_20130405_20F_861,B200480006,0,12.35.00,20303,Tione - Zuclo - Montagne,2161203
235,20F,478_20130405_20F_771,B803990001,0,07.53.00,4820,Rovereto-Z.Industriale,8503901
118,20F,14414_20130405_20F_771,B300930105,1,06.45.00,2027,Ronzo Chienis - Rovereto,3100505
169,20F,1125_20130405_20F_366,B604120406,0,13.45.00,4085,Malè - Fucine - Vermiglio,6461005
18,20F,30127_20130405_20F_674,B105360002,0,07.30.00,22614,Cavalese-Tesero,1011901
168,20F,58251_20130405_20F_367,B604110104,1,14.01.00,4894,Peio - Fucine - Malè,6452207
168,20F,28907_20130405_20F_367,B606130001,1,06.24.00,4877,Peio - Cogolo,64528
77,20F,60106_20130405_20F_270,B200670601,1,12.30.00,1419,Tione-Ponte Arche,20170
121,20F,51853_20130405_20F_741,B300960010,0,13.28.00,9033,Rovereto - Folgaria,3151408
79,20F,15514_20130405_20F_741,B301750003,1,07.20.00,1805,Rovereto F.S. - Trento,30118
157,20F,58168_20130405_20F_341,B601070310,1,08.10.00,18643,Villini - Dermulo - Cles,6304802
68,20I,52747_20130405_20I_492,B305010106,1,06.00.00,713,Luserna -Vattaro -Trento,30308
12,20L,36107_20130405_20L_620,B500480109,0,14.30.00,8052,Trento - Feltre,5123019
12,20L,4228_20130405_20L_620,B500530404,1,13.15.00,143,Feltre - Borgo,5122801
169,20P,45647_20130405_20P_368,B604050305,1,08.20.00,6719,P.Tonale - Fucine - Malè,6461307
211,20Q,51632_20130405_20Q_747,B304150004,1,06.35.00,20421,Zorreri - Rovereto,3150610
38,20Q,51059_20130405_20Q_580,B4048201,1,16.43.00,18707,Carzano-Borgo Valsugana,4060203
169,20Q,37000_20130405_20Q_2621,B60653,1,06.05.00,18656,P.Tonale - Fucine - Malè,6462102
116,20Q,14464_20130405_20Q_788,B300700009,0,17.56.00,2474,Rovereto -Chizzola -Avio,3072004
78,20T,15921_20130405_20T_502,B201640004,0,18.40.00,2996,Trento -Vezzano -Drena,2040204
78,20T,15881_20130405_20T_502,B201540109,0,14.10.00,797,Trento - Vezzano - Riva,2043106
168,20V,32247_20130405_20V_2612,B607390003,0,08.40.00,13046,Malè - Fucine - Peio,6450102
19,2D5,56944_20130405_2D5_453,B101330005,1,06.38.00,402,Grauno -Grumes -Trento,1021201
77,2D8,56351_20130405_2D8_413,B205460004,0,16.05.00,5832,Trento -Saone -Tione,2014415
163,2D8,43189_20130405_2D8_376,B60327,1,10.19.00,4026,Piazzola - Malè,6400801
163,2D8,1391_20130405_2D8_376,B603220001,0,09.45.00,4014,Malè - Rabbi - Piazzola,6400401
63,2DA,62315_20130405_2DA_499,B201800001,0,18.03.00,628,Vezzano-Ranzo-Margone,20301
